견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
믹스,믹스,"Black, White",2017.01,4.1,3.5,http://www.animal.go.kr/files/shelter/2020/11/202102011102972.jpg,Y,M,N,검정흰색,부산광역시 해운대구,0,4,4,0,1,Y
골든리트리버,골든리트리버,"Brown, White",2020.01,2.5,18.0,http://www.animal.go.kr/files/shelter/2022/07/202207121607201.jpg,Y,M,N,"양귀처짐, 코검정, 온순, 사람 잘따름, 얌전, 꼬리단미안됨, 털때탐",경기도 양주시,1,2,18,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2021.01,2.4,9.0,http://www.animal.go.kr/files/shelter/2023/05/202305201105741.jpg,Y,M,N,조금 겁이있음,강원도 강릉시,1,2,9,0,1,Y
푸들,푸들,Brown,2015.01,8.5,4.68,http://www.animal.go.kr/files/shelter/2023/05/202307022007221.jpg,Y,F,N,치석,인천광역시 강화군,1,8,5,1,1,Y
포메라니안,포메라니안,White,2019.01,2.9,9.0,http://www.animal.go.kr/files/shelter/2021/11/202111221311746.jpg,Y,M,U,"목줄에 초록색 동그란 플라스틱이 걸려있다, 등록번호에 적힌 번호는 주인번호가 아니라고 함",경기도 화성시,1,2,9,0,2,Y
믹스,믹스,Blacktan,2018.01,3.1,5.1,http://www.animal.go.kr/files/shelter/2021/01/202102231402234.jpg,Y,M,Y,다소 예민함,경기도 파주시,0,3,5,0,0,Y
믹스,믹스,Ivory,2022.01,0.3,4.9,http://www.animal.go.kr/files/shelter/2022/04/202204141504164.jpg,Y,M,N,입양 숙려기간 진행중,경상남도 통영시,0,0,5,0,1,Y
믹스,믹스,Black,2022.01,0.3,20.0,http://www.animal.go.kr/files/shelter/2022/04/202204250904632.jpeg,Y,M,N,주민이 신고한 떠돌이견을 소방서에서 구조함,충청남도 예산군,0,0,20,0,1,Y
올드잉글리쉬쉽독,올드잉글리쉬쉽독,"Gray, White",2019.01,3.4,25.0,http://www.animal.go.kr/files/shelter/2022/05/202205271405352.jpg,Y,F,U,순하고 사람 좋아함,대구광역시 수성구,1,3,25,1,2,Y
믹스,믹스,"Beige, White",2022.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2022/11/20221118161166[1].jpg,Y,M,N,"신고자 임시보호중, 4마리 동배 같이 구조, 홍역, 파보 음성1118, 종합백신1118",충청남도 논산시,0,0,2,0,1,Y
시츄,시츄,"Black, White",2011.01,12.6,3.2,http://www.animal.go.kr/files/shelter/2023/07/202308191808528.jpeg,Y,F,U,"왼쪽 눈 백내장, 노견",충청북도 청주시,1,12,3,1,2,Y
진도,진도,Brindle,2023.01,0.1,24.0,http://www.animal.go.kr/files/shelter/2023/01/20230131140181.jpg,Y,M,N,검정색목걸이,경상북도 영주시,1,0,24,0,1,Y
믹스,믹스,"Brown, White",2019.01,2.2,10.0,http://www.animal.go.kr/files/shelter/2021/03/202103121603533.png,Y,M,Y,"겁이 많고 경계심이 강함, 야산에서 자람",경상남도 남해군,0,2,10,0,0,Y
믹스,믹스,"Beige, Black",2023.01,0.7,1.1,http://www.animal.go.kr/files/shelter/2023/07/20230925100959[1].jpg,Y,F,N,이유식시기,울산광역시 남구,0,0,1,1,1,Y
믹스,믹스,"Beige, White",2022.01,0.4,1.2,http://www.animal.go.kr/files/shelter/2022/05/202205281605179.jpg,Y,F,N,"2마리함께 구조, 내부 외부 구충완료, 코카스파니엘닮외모큰귀포인트, 소형견, 바로입양가능",경상북도 포항시,0,0,1,1,1,Y
말티즈,말티즈,White,2014.01,9.8,6.0,http://www.animal.go.kr/files/shelter/2023/07/202310081710334.jpg,Y,M,Y,"사람 좋아함, 칩 있음, 보호자와 락",경기도 성남시,1,9,6,0,0,Y
골든리트리버,골든리트리버,"Brown, White",2020.01,1.9,25.0,http://www.animal.go.kr/files/shelter/2021/11/202111131111965.jpg,Y,M,N,"빨간목줄, 순함",경기도 안산시,1,1,25,0,1,Y
포메라니안,포메라니안,"Black, Brown",2017.01,6.3,4.5,http://www.animal.go.kr/files/shelter/2023/04/202304181504797.jpeg,Y,M,N,"쓸개골탈구, 보호단체 임보 및 입양예정",제주특별자치도 제주시,1,6,4,0,1,Y
믹스,믹스,White,2021.01,0.1,2.0,http://www.animal.go.kr/files/shelter/2020/11/202102021202803.jpg,Y,M,N,시골집마당으로 들어옴1,전라북도 군산시,0,0,2,0,1,Y
진도,진도,White,2022.01,1.6,20.0,http://www.animal.go.kr/files/shelter/2023/07/202308161808579[2].jpg,Y,M,N,"파란색목줄 착용, 내장칩 있음",강원도 강릉시,1,1,20,0,1,Y
믹스,믹스,Brown,2021.01,0.2,1.2,http://www.animal.go.kr/files/shelter/2021/03/202104071204497.png,Y,F,N,호피무늬,경상북도 경주시,0,0,1,1,1,Y
보스턴테리어,보스턴테리어,"Black, White",2020.01,3.4,6.3,http://www.animal.go.kr/files/shelter/2023/05/202305101505676.jpeg,Y,M,N,매우 마르고 순한 아이,충청북도 청주시,1,3,6,0,1,Y
믹스,믹스,"Black, Brown, White",2016.01,5.9,10.0,http://www.animal.go.kr/files/shelter/2021/11/202111101011388.jpg,Y,M,U,빨간색 별무늬옷 착용,부산광역시 해운대구,0,5,10,0,2,Y
믹스,믹스,"Brown, White",2018.01,3.0,6.0,http://www.animal.go.kr/files/shelter/2020/11/202012281512615.jpg,Y,F,N,새끼1마리 포유중,강원도 강릉시,0,3,6,1,1,Y
포메라니안,포메라니안,White,2020.01,3.5,4.5,http://www.animal.go.kr/files/shelter/2023/05/202307141807457.jpg,Y,M,Y,"온순함, 복도에서 발견",전라남도 여수시,1,3,4,0,0,Y
푸들,푸들,Beige,2020.01,1.4,5.0,http://www.animal.go.kr/files/shelter/2021/06/202106082306919.jpg,Y,M,N,,충청남도 아산시,1,1,5,0,1,Y
말티즈,말티즈,White,2017.01,6.5,3.7,http://www.animal.go.kr/files/shelter/2023/05/202307041607294.jpg,Y,F,U,활발하고 귀여운 아이,경기도 용인시,1,6,4,1,2,Y
믹스,믹스,White,2020.01,3.5,25.0,http://www.animal.go.kr/files/shelter/2023/05/202306201706680.jpg,Y,M,N,"덩치가 너무커서 위협적이며, 뒷다리 약간보행이 불편함",인천광역시 중구,0,3,25,0,1,Y
믹스,믹스,White,2016.01,5.0,14.0,http://www.animal.go.kr/files/shelter/2020/11/202012211412159.jpg,Y,M,N,"금정, 파란색목줄, 기력저하",부산광역시 해운대구,0,5,14,0,1,Y
믹스,믹스,Black,2023.01,0.7,5.0,http://www.animal.go.kr/files/shelter/2023/07/202309201309356.jpg,Y,F,N,가슴에 흰색털이 있음,전라남도 강진군,0,0,5,1,1,Y
믹스,믹스,Brown,2023.01,0.2,7.0,http://www.animal.go.kr/files/shelter/2023/03/202303162103112.jpg,Y,M,N,믹스견,충청북도 음성군,0,0,7,0,1,Y
프렌치불독,프렌치불독,Brown,2019.01,4.5,17.0,http://www.animal.go.kr/files/shelter/2023/05/202306252106428[1].jpg,Y,M,Y,비만상태,인천광역시 계양구,1,4,17,0,0,Y
진도,진도,Brindle,2019.01,3.1,14.0,http://www.animal.go.kr/files/shelter/2022/01/20220131010111.jpg,Y,M,N,순하고이쁘게생겻음,전라북도 익산시,1,3,14,0,1,Y
말티즈,말티즈,White,2020.01,2.6,3.6,http://www.animal.go.kr/files/shelter/2022/08/202208221508632.jpg,Y,M,N,"미용되어있음, 치석짝있음, 양쪽 슬개골 2기, 구충제투여",서울특별시 강동구,1,2,4,0,1,Y
믹스,믹스,White,2021.01,0.6,1.4,http://www.animal.go.kr/files/shelter/2021/07/202107281107295.jpg,Y,F,N,콧등 피부병,전라북도 전주시,0,0,1,1,1,Y
믹스,믹스,"Beige, White",2022.01,1.8,5.5,http://www.animal.go.kr/files/shelter/2023/07/202310131710544.jpg,Y,F,U,,강원도 정선군,0,1,6,1,2,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2019.01,3.7,16.0,http://www.animal.go.kr/files/shelter/2022/09/202209021009918.jpg,Y,M,Y,"하네스 착용, 순함, 최근에 미용",경기도 부천시,1,3,16,0,0,Y
믹스,믹스,Brown,2019.01,2.2,14.0,http://www.animal.go.kr/files/shelter/2021/03/202103161003826.jpg,Y,M,N,,제주특별자치도 제주시,0,2,14,0,1,Y
믹스,믹스,Ivory,2022.01,0.8,1.0,http://www.animal.go.kr/files/shelter/2022/11/202211062211283.jpg,Y,F,N,박스에 버러진얘기들,경기도 하남시,0,0,1,1,1,Y
믹스,믹스,"Black, Brown, White",2017.01,4.5,6.0,http://www.animal.go.kr/files/shelter/2021/07/202107191407950.jpg,Y,M,N,"순함, 기본훈련O, 칩있음",경기도 안산시,0,4,6,0,1,Y
믹스,믹스,White,2019.01,3.4,17.0,http://www.animal.go.kr/files/shelter/2022/05/202206072306212.jpg,Y,F,N,"빨간목줄착용, 온순함",전라북도 완주군,0,3,17,1,1,Y
믹스,믹스,Beige,2023.01,0.1,3.0,http://www.animal.go.kr/files/shelter/2023/01/202301271701391.jpg,Y,F,N,세마리와 함께발견,강원도 속초시,0,0,3,1,1,Y
믹스,믹스,"Brown, White",2017.01,4.0,6.0,http://www.animal.go.kr/files/shelter/2020/11/202012151612777.jpg,Y,F,U,"콩자, 다리부상",광주광역시 북구,0,4,6,1,2,Y
푸들,푸들,Brown,2012.01,10.9,5.0,http://www.animal.go.kr/files/shelter/2022/11/202211290911977.jpg,Y,M,Y,"왼쪽눈백내장, 순함, 샴푸냄새, 칩있음",경기도 안산시,1,10,5,0,0,Y
진도,진도,White,2021.01,2.1,20.0,http://www.animal.go.kr/files/shelter/2023/01/202302201502883.jpg,Y,M,U,"파란 목줄 착용, 순한편",충청남도 서산시,1,2,20,0,2,Y
믹스,믹스,White,2022.01,1.6,7.0,http://www.animal.go.kr/files/shelter/2023/07/202307252307137.jpg,Y,M,N,까만눈에 속눈썹이 예쁜 아이,경상남도 밀양시,0,1,7,0,1,Y
믹스,믹스,Brown,2021.01,0.8,3.0,http://www.animal.go.kr/files/shelter/2021/10/202110210910186.jpg,Y,F,N,"네눈박이, 공원에서 주운 강아지",경기도 화성시,0,0,3,1,1,Y
이탈리안그레이하운드,이탈리안그레이하운드,White,2006.01,15.2,10.0,http://www.animal.go.kr/files/shelter/2021/03/202104061504454.jpg,Y,M,U,,충청남도 홍성군,1,15,10,0,2,Y
말티즈,말티즈,White,2018.01,3.8,2.28,http://www.animal.go.kr/files/shelter/2021/11/202111041711806.jpg,Y,F,N,배가 부름,인천광역시 강화군,1,3,2,1,1,Y
진도,진도,White,2021.01,0.2,1.9,http://www.animal.go.kr/files/shelter/2020/11/20210311110329.jpg,Y,M,U,어미개와 같이 구조,강원도 원주시,1,0,2,0,2,Y
믹스,믹스,White,2019.01,2.5,10.0,http://www.animal.go.kr/files/shelter/2021/06/202106291406174[1].jpg,Y,F,U,똑똑하고 애교많음,경상북도 김천시,0,2,10,1,2,Y
믹스,믹스,"Black, Brown, White",2019.01,3.7,6.1,http://www.animal.go.kr/files/shelter/2022/09/202209271509825.jpg,Y,F,U,"코검정, 군대군대갈색털, 검정털, 겁많음, 꼬리단미안됨, 털때탐",경기도 양주시,0,3,6,1,2,Y
비글,비글,"Black, Brown, White",2018.01,3.4,7.0,http://www.animal.go.kr/files/shelter/2021/05/202105130905348.jpg,Y,F,N,관리가 잘 되어있는 것으로보아 견주가 있어,전라남도 나주시,1,3,7,1,1,Y
푸들,푸들,Brown,2017.01,5.0,3.8,http://www.animal.go.kr/files/shelter/2021/12/20211227131274.jpeg,Y,M,U,털관리가 잘 안되어있음,강원도 원주시,1,5,4,0,2,Y
믹스,믹스,White,2022.01,0.7,0.6,http://www.animal.go.kr/files/shelter/2022/09/202209171309225.jpg,Y,M,N,"한적한곳 박스에 유기된 2형제, 최강쪼꼬미들, 사람을 따르기 좋아하는 애교덩어리 하얀솜뭉치",경상북도 경주시,0,0,1,0,1,Y
말티즈,말티즈,White,2018.01,4.5,4.0,http://www.animal.go.kr/files/shelter/2022/07/20220717210750[1].jpg,Y,F,N,"긴털, 눈물자국",인천광역시 부평구,1,4,4,1,1,Y
믹스,믹스,"Black, Brown",2023.01,0.1,0.3,http://www.animal.go.kr/files/shelter/2023/01/202302131302622.jpg,Y,F,N,"젖먹이, 눈못뜸",경기도 안산시,0,0,0,1,1,Y
믹스,믹스,"Beige, White",2021.01,2.0,4.6,http://www.animal.go.kr/files/shelter/2022/12/202301051701298.jpg,Y,M,N,"세, 앞 깨끗한데 엉덩이가 엉망이였음ㅠㅠ바로미용함, 오밀조밀 미남형, 순돌이",경상북도 포항시,0,2,5,0,1,Y
믹스,믹스,Black,2019.01,3.4,10.0,http://www.animal.go.kr/files/shelter/2022/04/202205311105733.jpg,Y,F,N,"새끼랑 함께구조, 진도믹스",충청남도 천안시,0,3,10,1,1,Y
푸들,푸들,Brown,2017.01,5.8,3.7,http://www.animal.go.kr/files/shelter/2022/10/202211011511291.jpg,Y,F,U,"닭발미용, 입주변미용, 순함",경기도 안산시,1,5,4,1,2,Y
믹스,믹스,Ivory,2022.01,0.4,1.2,http://www.animal.go.kr/files/shelter/2022/04/202206031806595.jpg,Y,M,N,"단모, 7남매",경상북도 경주시,0,0,1,0,1,Y
포메라니안,포메라니안,"Black, Brown",2016.01,5.4,6.0,http://www.animal.go.kr/files/shelter/2021/05/202105191705297.jpg,Y,M,Y,자유,광주광역시 북구,1,5,6,0,0,Y
믹스,믹스,Black,2023.01,0.1,1.0,http://www.animal.go.kr/files/shelter/2023/01/202302170802295.jpg,Y,M,N,순함,경기도 양평군,0,0,1,0,1,Y
믹스,믹스,"Black, Brown, White",2023.01,0.5,7.0,http://www.animal.go.kr/files/shelter/2023/05/202306201106782.jpg,Y,M,N,"순하고 발랄함, 목줄달려있음",경상북도 문경시,0,0,7,0,1,Y
믹스,믹스,"Brown, White",2021.01,0.6,1.5,http://www.animal.go.kr/files/shelter/2021/08/20210819160824.jpg,Y,F,N,할아버지혼자사시는농가에 어미두마리가들어와새끼를낳음 어미사이즈작음 공고기간내분양가능,경상북도 칠곡군,0,0,2,1,1,Y
믹스,믹스,White,2021.01,1.1,5.1,http://www.animal.go.kr/files/shelter/2022/01/202202081402248.jpg,Y,F,N,"온순함, 종합백신, 광견병 접종",전라남도 여수시,0,1,5,1,1,Y
닥스훈트,닥스훈트,"Black, Brown",2019.01,2.0,7.0,http://www.animal.go.kr/files/shelter/2020/11/202012301112367.jpg,Y,F,U,"순함, 노란하네스",경기도 안산시,1,2,7,1,2,Y
믹스,믹스,White,2021.01,0.5,3.5,http://www.animal.go.kr/files/shelter/2021/06/20210628170647.jpg,Y,F,N,순함,경기도 평택시,0,0,4,1,1,Y
푸들,푸들,White,2014.01,8.0,4.6,http://www.animal.go.kr/files/shelter/2022/01/202201181501980.jpg,Y,M,Y,"미등록내장칩있음, 착함, 미용됨",인천광역시 서구,1,8,5,0,0,Y
포메라니안,포메라니안,Brown,2021.01,2.5,4.0,http://www.animal.go.kr/files/shelter/2023/05/202307110807899.png,Y,M,U,미상,대전광역시 유성구,1,2,4,0,2,Y
믹스,비글,"Black, Brown, White",2019.01,3.0,6.0,http://www.animal.go.kr/files/shelter/2021/12/202201061101310.jpg,Y,F,U,아랫배 부분에 혹 있음,충청남도 아산시,0,3,6,1,2,Y
믹스,믹스,Beige,2021.01,0.7,14.0,http://www.animal.go.kr/files/shelter/2021/09/202109231509990.jpg,Y,M,N,"청평역 부근 발견, 사슬형 목줄, 사슬형 목걸이 착용",경기도 가평군,0,0,14,0,1,Y
믹스,믹스,"Brown, White",2018.01,4.4,10.0,http://www.animal.go.kr/files/shelter/2022/05/202205231405682[1].jpg,Y,F,U,"인식표있음, 친화적",인천광역시 부평구,0,4,10,1,2,Y
믹스,믹스,"Black, Brown",2021.01,0.8,2.5,http://www.animal.go.kr/files/shelter/2021/10/20211008231050.jpg,Y,F,U,"겁이많음, 온순함, 검코가매력적",부산광역시 강서구,0,0,2,1,2,Y
믹스,믹스,"Black, White",2017.01,6.4,23.0,http://www.animal.go.kr/files/shelter/2023/05/202305201005865.jpg,Y,F,U,"목에 줄 묶여져있었음, 귀한쪽 잘림, 산속을 오래 돌아디닌 듯함진드기 매우매우 많음, 성격 엄청 좋음!!",경상북도 포항시,0,6,23,1,2,Y
믹스,믹스,Beige,2022.01,0.8,1.6,http://www.animal.go.kr/files/shelter/2022/11/202211081011613.jpg,Y,F,N,"미간에 조금 피부 안좋음, 금방 나을수있어요약복용, 이제부터 꽃길만 걷자공고중입양가능",경상남도 창원시,0,0,2,1,1,Y
믹스,믹스,"Black, White",2021.01,0.5,8.0,http://www.animal.go.kr/files/shelter/2021/06/202106161706738.jpg,Y,F,N,"사람을 좋아하며, 매우온순함",경기도 여주시,0,0,8,1,1,Y
베들링턴테리어,베들링턴테리어,"Gray, White",2019.01,3.2,6.0,http://www.animal.go.kr/files/shelter/2022/03/202203261603611.jpg,Y,M,N,,경기도 고양시,1,3,6,0,1,Y
포메라니안,포메라니안,"Ivory, White",2021.01,2.4,5.0,http://www.animal.go.kr/files/shelter/2023/05/20230513120574.jpg,Y,M,N,견주락됨,경상북도 포항시,1,2,5,0,1,Y
진도,진도,Black,2018.01,5.6,13.0,http://www.animal.go.kr/files/shelter/2023/07/202307242007839.jpg,Y,F,U,심장사상충 음성,세종특별자치시  전동면,1,5,13,1,2,Y
믹스,믹스,White,2021.01,1.0,3.3,http://www.animal.go.kr/files/shelter/2021/12/202112151112913.jpg,Y,M,N,기력저하,부산광역시 해운대구,0,1,3,0,1,Y
믹스,믹스,"Black, White",2018.01,4.1,15.0,http://www.animal.go.kr/files/shelter/2022/01/202202141802352.jpg,Y,M,N,"예민함, 사나움, 쇠 목줄 착용",부산광역시 해운대구,0,4,15,0,1,Y
포메라니안,포메라니안,Beige,2017.01,4.5,3.0,http://www.animal.go.kr/files/shelter/2021/07/202107071507483.jpg,Y,M,N,미용 되어 있음,경기도 고양시,1,4,3,0,1,Y
믹스,믹스,Brown,2017.01,4.9,6.5,http://www.animal.go.kr/files/shelter/2021/11/202111210911176.jpg,Y,F,U,"겁있고 순함, 사상충음성",충청북도 충주시,0,4,6,1,2,Y
믹스,믹스,"Brown, White",2021.01,1.3,13.0,http://www.animal.go.kr/files/shelter/2022/04/202204291504132.jpg,Y,M,N,"빨간바탕 가운데 노란목줄, 양귀반접힘, 겁약간, 소심, 천천히 다가가면 사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,0,1,13,0,1,Y
믹스,믹스,Brown,2020.01,2.9,10.0,http://www.animal.go.kr/files/shelter/2022/11/202211141711905.jpg,Y,M,N,"룽지, 머리 외상, 하네스 착용",광주광역시 북구,0,2,10,0,1,Y
믹스,믹스,"Brown, White",2021.01,1.8,16.0,http://www.animal.go.kr/files/shelter/2022/11/202211071311862.jpg,Y,M,N,"귀접힘, 코검정, 낑낑댐, 흰바탕몸에갈색점박이, 사람잘따름, 꼬리단미안됨, 털상태, 칩있음",경기도 양주시,0,1,16,0,1,Y
믹스,믹스,"Black, White",2015.01,6.7,7.3,http://www.animal.go.kr/files/shelter/2021/09/202109231109776.jpg,Y,M,N,"온순함, 심장사상충 감염",강원도 강릉시,0,6,7,0,1,Y
믹스,믹스,Ivory,2022.01,1.4,9.0,http://www.animal.go.kr/files/shelter/2023/05/202305171705734.jpg,Y,M,N,"순하고 착함, 털 엉킴",경기도 부천시,0,1,9,0,1,Y
믹스,믹스,Brown,2023.01,0.5,1.0,http://www.animal.go.kr/files/shelter/2023/05/202306212106987.jpg,Y,F,N,순함,경상남도 남해군,0,0,1,1,1,Y
미디엄푸들,미디엄푸들,White,2018.01,3.0,12.0,http://www.animal.go.kr/files/shelter/2020/11/202012231612902.jpg,Y,M,N,"뒷다리 부분 습진, 오랫동안 관리가 안됨",전라남도 영암군,1,3,12,0,1,Y
사모예드,사모예드,White,2018.01,3.0,24.0,http://www.animal.go.kr/files/shelter/2020/11/202101161201416.jpg,Y,M,N,"초록바탕빨간줄무늬목줄, 하늘색노끈리드줄, 우안혼탁, 양후지며느리발톱, 털오염, 사람좋아함, 활발함, 낑낑댐",경기도 양주시,1,3,24,0,1,Y
믹스,믹스,"Gray, White",2018.01,4.3,20.0,http://www.animal.go.kr/files/shelter/2022/04/20220502230556.jpg,Y,F,N,"마취포획, 목줄흔적 있음",전라북도 전주시,0,4,20,1,1,Y
라브라도리트리버,라브라도리트리버,Black,2015.01,6.5,37.0,http://www.animal.go.kr/files/shelter/2021/07/202107180707767.jpg,Y,F,N,목정 앞 도로내에서 배회하여 구조,경상북도 경산시,1,6,37,1,1,Y
푸들,푸들,Brown,2017.01,4.5,4.0,http://www.animal.go.kr/files/shelter/2021/07/202107141707648.jpg,Y,M,N,루루,광주광역시 북구,1,4,4,0,1,Y
믹스,믹스,Beige,2021.01,0.7,1.8,http://www.animal.go.kr/files/shelter/2021/09/202109151309802.jpg,Y,F,N,,강원도 속초시,0,0,2,1,1,Y
치와와,치와와,"Beige, Black",2019.01,3.3,2.0,http://www.animal.go.kr/files/shelter/2022/04/202205031405627.jpg,Y,M,Y,민감,부산광역시 연제구,1,3,2,0,0,Y
진도,진도,White,2021.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2021/07/202107162307240.jpg,Y,F,N,순하고잘생겼음,전라북도 익산시,1,0,2,1,1,Y
포메라니안,포메라니안,"Brown, White",2019.01,3.0,2.6,http://www.animal.go.kr/files/shelter/2021/12/202201081301523.jpg,Y,F,U,"코검정, 사람따름, 얌전, 꼬리단미안됨, 털상태, 왼슬개골",경기도 양주시,1,3,3,1,2,Y
말티즈,말티즈,White,2018.01,5.4,3.6,http://www.animal.go.kr/files/shelter/2023/05/202305211405441.jpg,Y,F,U,"귓병, 치석",경기도 성남시,1,5,4,1,2,Y
푸들,푸들,Brown,2019.01,4.7,5.5,http://www.animal.go.kr/files/shelter/2023/07/202308301408923.jpg,Y,M,N,"귀접힘, 코검정, 꼬리끝 약간 남기고 전체미용, 활발, 사람매우좋아함, 꼬리단미됨, 털상태, 칩있음",경기도 양주시,1,4,6,0,1,Y
믹스,믹스,"Beige, White",2020.01,1.0,5.8,http://www.animal.go.kr/files/shelter/2020/11/202101161901950.jpg,Y,F,N,"초록색 목줄착용, 온순하나 겁이많음",경기도 남양주시,0,1,6,1,1,Y
믹스,믹스,"Brown, Gray",2022.01,1.5,21.0,http://www.animal.go.kr/files/shelter/2023/05/202306271606572.jpg,Y,M,N,순하다,전라북도 김제시,0,1,21,0,1,Y
믹스,믹스,White,2020.01,2.0,15.0,http://www.animal.go.kr/files/shelter/2022/01/202201121601692.jpg,Y,F,U,목줄있음,인천광역시 서구,0,2,15,1,2,Y
푸들,푸들,Brown,2017.01,5.8,5.0,http://www.animal.go.kr/files/shelter/2022/09/202210162210977.jpg,Y,M,N,,충청남도 아산시,1,5,5,0,1,Y
믹스,믹스,"Black, White",2022.01,1.0,10.3,http://www.animal.go.kr/files/shelter/2022/12/202301051401496.jpg,Y,F,U,"빨간바탕 검정띠 목걸이, 귀접힘, 코검정, 경계, 만지는건 가능, 꼬리단미안됨, 털상태, 여윔",경기도 양주시,0,1,10,1,2,Y
포메라니안,포메라니안,Brown,2018.01,4.1,3.0,http://www.animal.go.kr/files/shelter/2022/01/202201241601742.jpg,Y,M,N,,대구광역시 동구,1,4,3,0,1,Y
말티즈,말티즈,White,2017.01,4.7,5.4,http://www.animal.go.kr/files/shelter/2021/10/202110050910951.jpg,Y,F,N,말티푸말티즈푸들,부산광역시 강서구,1,4,5,1,1,Y
믹스,믹스,White,2019.01,3.0,11.68,http://www.animal.go.kr/files/shelter/2022/01/202201181801694.jpg,Y,F,U,수유 어미견,경기도 성남시,0,3,12,1,2,Y
믹스,믹스,White,2023.01,0.0,1.1,http://www.animal.go.kr/files/shelter/2022/12/202212221412366.jpg,Y,M,N,"입양전제 임시보호, 동배 5마리 같이 구조, 파보 음성1221, 종합, 광견병 백신1221",충청남도 논산시,0,0,1,0,1,Y
믹스,믹스,White,2023.01,0.6,2.1,http://www.animal.go.kr/files/shelter/2023/07/202307310907819.jpg,Y,F,N,순함,경상남도 하동군,0,0,2,1,1,Y
믹스,믹스,"Black, White",2023.01,0.6,10.0,http://www.animal.go.kr/files/shelter/2023/07/202308141808490.jpg,Y,F,N,순하고 잘따름,충청남도 태안군,0,0,10,1,1,Y
라브라도리트리버,라브라도리트리버,White,2020.01,2.5,25.0,http://www.animal.go.kr/files/shelter/2022/04/202207020907351.jpg,Y,F,N,새끼랑 같이들어옴,인천광역시 계양구,1,2,25,1,1,Y
믹스,믹스,White,2021.01,0.5,1.8,http://www.animal.go.kr/files/shelter/2021/07/202107082307457.jpg,Y,M,N,들개자견,전라북도 전주시,0,0,2,0,1,Y
믹스,믹스,"Black, Gray, White",2020.01,1.0,3.2,http://www.animal.go.kr/files/shelter/2020/11/202012231312288[1].jpg,Y,F,N,J-- 흰색검회색,경상남도 창원시,0,1,3,1,1,Y
믹스,믹스,"Brown, White",2020.01,3.5,11.3,http://www.animal.go.kr/files/shelter/2023/05/202306291506231.jpg,Y,M,N,"노란줄무늬 빨간목줄, 코분홍, 귀쫑긋, 기립불능, 양후지마비, 겁있지만 만지는건 가능함",경기도 양주시,0,3,11,0,1,Y
말티즈,말티즈,White,2013.01,9.9,5.0,http://www.animal.go.kr/files/shelter/2022/11/202211122011307.jpg,Y,F,N,미용되어 있음,경상남도 거창군,1,9,5,1,1,Y
믹스,믹스,"Black, Brown",2017.01,5.0,10.0,http://www.animal.go.kr/files/shelter/2022/01/202201171101390.png,Y,F,U,,대전광역시 유성구,0,5,10,1,2,Y
믹스,믹스,"Beige, Black",2021.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2021/11/202111260911908.jpeg,Y,F,N,어미와 같이 발견됨,충청북도 옥천군,0,0,2,1,1,Y
프렌치불독,프렌치불독,"Black, White",2019.01,3.1,7.9,http://www.animal.go.kr/files/shelter/2022/01/202202041602353.jpg,Y,M,N,"코갈라짐, 혓바닥내밀고있음, 사람따름, 꼬리단미됨, 부정교합, 칩있음",경기도 양주시,1,3,8,0,1,Y
비숑프리제,비숑프리제,White,2020.01,3.3,3.5,http://www.animal.go.kr/files/shelter/2023/05/202306211006122.jpeg,Y,F,N,온순함,전라북도 진안군,1,3,4,1,1,Y
믹스,믹스,White,2021.01,0.2,3.0,http://www.animal.go.kr/files/shelter/2021/03/20210312170359.jpg,Y,M,N,아가들,경기도 파주시,0,0,3,0,1,Y
스피츠,스피츠,Ivory,2020.01,1.0,5.2,http://www.animal.go.kr/files/shelter/2020/11/202012261512332[1].jpg,Y,F,N,"미용한지얼마안됨, 사람좋아함, 볼터치염색",인천광역시 서구,1,1,5,1,1,Y
믹스,믹스,Beige,2021.01,0.4,0.9,http://www.animal.go.kr/files/shelter/2021/05/202106021706991.jpg,Y,F,N,6마리 박스에 담겨 있었음,강원도 정선군,0,0,1,1,1,Y
믹스,믹스,White,2020.01,2.3,7.0,http://www.animal.go.kr/files/shelter/2022/04/202204251004590.jpg,Y,M,U,"흰색, 온순",강원도 춘천시,0,2,7,0,2,Y
믹스,믹스,White,2020.01,2.8,4.3,http://www.animal.go.kr/files/shelter/2022/09/202210171510626.jpg,Y,F,U,순하며 사람을 좋아함,충청북도 청주시,0,2,4,1,2,Y
프렌치불독,프렌치불독,"Black, White",2021.01,0.7,10.1,http://www.animal.go.kr/files/shelter/2021/09/202109071109359.jpg,Y,M,N,"발가락 사이 상처, 냄새 많이 남, 기력없음",울산광역시 울주군,1,0,10,0,1,Y
믹스,믹스,"Brown, White",2023.01,0.0,1.7,http://www.animal.go.kr/files/shelter/2022/12/202301102301216.jpg,Y,F,N,박스에 담아 유기,전라북도 전주시,0,0,2,1,1,Y
